moisture,temperature,ph,ec,nitrogen,phosphorus,potassium,disease
71.3,22.9,5.26,1261.9,22.2,37.8,25.7,phytophthora_root_rot
72.8,24.1,5.6,1051.1,35.6,30.7,30.4,phytophthora_root_rot
77.6,25.6,5.03,1468.0,38.9,28.5,36.4,phytophthora_root_rot
72.8,24.9,5.94,1060.4,34.5,27.8,31.9,phytophthora_root_rot
63.3,24.4,6.24,1488.5,34.2,37.6,26.9,phytophthora_root_rot
62.1,20.4,5.01,1156.0,33.3,23.4,37.8,phytophthora_root_rot
77.1,26.7,5.42,1230.9,38.5,37.8,25.1,phytophthora_root_rot
72.8,29.3,5.89,1173.7,27.4,30.2,20.5,phytophthora_root_rot
63.0,21.6,5.6,1310.5,36.3,28.9,28.0,phytophthora_root_rot
63.7,24.2,5.19,1382.5,36.3,21.5,27.3,phytophthora_root_rot
64.9,27.5,5.3,1260.3,31.3,20.3,32.3,phytophthora_root_rot
72.1,27.6,5.39,1438.6,21.7,37.4,37.2,phytophthora_root_rot
75.0,27.4,5.17,1524.2,34.7,35.4,26.2,phytophthora_root_rot
76.6,20.7,5.6,1067.3,36.2,31.5,33.1,phytophthora_root_rot
66.0,22.6,5.25,1258.7,27.1,36.9,21.2,phytophthora_root_rot
74.2,20.2,5.73,1372.6,20.3,26.4,34.0,phytophthora_root_rot
68.4,24.2,5.48,1246.2,26.3,30.8,33.6,phytophthora_root_rot
76.1,27.5,5.97,1570.5,32.5,28.6,26.1,phytophthora_root_rot
65.6,27.3,6.33,1514.7,21.6,34.5,37.8,phytophthora_root_rot
79.6,26.2,5.38,1013.0,35.4,27.5,25.5,phytophthora_root_rot
78.8,20.2,5.39,1598.5,26.1,27.2,36.5,phytophthora_root_rot
62.3,25.0,6.16,1067.1,25.7,38.3,36.3,phytophthora_root_rot
79.5,28.9,5.99,1386.7,26.9,20.7,38.0,phytophthora_root_rot
72.2,24.5,6.02,1163.0,32.4,21.0,36.0,phytophthora_root_rot
66.4,23.7,5.03,1267.2,32.7,37.8,37.7,phytophthora_root_rot
64.0,27.6,5.05,1001.3,39.7,34.4,22.9,phytophthora_root_rot
67.2,24.7,6.48,1211.7,38.5,21.3,35.0,phytophthora_root_rot
70.6,28.5,5.02,1000.9,23.7,35.5,20.6,phytophthora_root_rot
61.8,20.2,5.46,1300.1,26.2,31.8,38.9,phytophthora_root_rot
75.3,29.5,5.6,1198.7,21.1,28.8,28.5,phytophthora_root_rot
79.2,20.5,5.32,1168.9,22.8,31.7,34.6,phytophthora_root_rot
67.0,26.2,6.38,1509.6,32.7,29.5,33.7,phytophthora_root_rot
66.8,29.8,5.72,1300.2,30.4,38.3,29.9,phytophthora_root_rot
73.2,27.3,5.85,1440.0,32.0,33.2,34.0,phytophthora_root_rot
64.3,21.5,6.46,1165.2,23.0,32.3,37.1,phytophthora_root_rot
78.2,27.5,6.39,1253.5,21.9,24.5,29.0,phytophthora_root_rot
63.9,23.3,6.03,1273.6,20.4,39.3,33.5,phytophthora_root_rot
65.3,28.6,5.54,1412.2,31.8,27.7,39.6,phytophthora_root_rot
61.7,23.3,6.05,1558.9,23.0,38.3,21.5,phytophthora_root_rot
76.8,22.2,6.41,1592.4,30.6,32.8,21.1,phytophthora_root_rot
61.7,26.7,5.43,1135.6,35.9,39.2,34.6,phytophthora_root_rot
61.7,21.4,6.05,1348.7,25.1,35.9,24.7,phytophthora_root_rot
74.6,25.8,5.58,1388.8,26.4,36.7,33.4,phytophthora_root_rot
61.8,29.9,5.71,1535.9,27.6,36.6,26.1,phytophthora_root_rot
64.3,27.2,5.85,1599.2,35.8,23.8,34.4,phytophthora_root_rot
67.5,26.4,6.32,1348.4,35.2,39.8,24.6,phytophthora_root_rot
71.7,29.1,5.28,1342.1,38.0,27.8,38.7,phytophthora_root_rot
69.8,20.6,6.1,1465.2,27.8,27.4,38.5,phytophthora_root_rot
76.9,26.6,6.45,1596.7,30.8,24.8,28.1,phytophthora_root_rot
61.6,28.7,5.48,1079.6,23.4,20.5,25.1,phytophthora_root_rot
63.9,24.2,6.44,1078.5,33.6,30.5,34.2,phytophthora_root_rot
72.3,21.3,6.05,1175.7,25.0,33.0,39.6,phytophthora_root_rot
67.4,22.6,5.91,1537.0,29.1,25.6,26.3,phytophthora_root_rot
72.5,25.5,6.45,1290.4,27.8,34.3,39.5,phytophthora_root_rot
62.5,24.5,5.85,1519.0,31.1,34.1,38.7,phytophthora_root_rot
67.6,27.9,6.45,1017.5,31.4,35.0,26.1,phytophthora_root_rot
70.7,21.0,6.41,1348.8,30.9,26.9,24.0,phytophthora_root_rot
62.4,26.6,5.92,1576.0,26.5,29.4,28.4,phytophthora_root_rot
77.3,23.7,5.26,1455.0,38.3,24.9,21.7,phytophthora_root_rot
61.1,28.9,6.33,1202.7,22.7,35.3,28.2,phytophthora_root_rot
78.3,29.8,6.29,1460.5,27.3,38.1,23.3,phytophthora_root_rot
76.4,23.0,6.13,1439.0,25.8,23.7,32.4,phytophthora_root_rot
71.7,29.8,6.45,1034.7,24.5,22.4,35.8,phytophthora_root_rot
79.5,23.9,5.93,1524.9,23.1,20.2,22.3,phytophthora_root_rot
62.3,22.7,6.4,1388.8,28.9,39.6,29.8,phytophthora_root_rot
67.4,29.3,6.19,1011.8,27.6,20.8,31.5,phytophthora_root_rot
69.3,24.7,5.17,1545.2,22.9,36.3,24.9,phytophthora_root_rot
74.6,24.0,5.02,1442.8,36.8,27.0,22.4,phytophthora_root_rot
73.9,24.8,5.66,1510.7,28.2,27.6,21.0,phytophthora_root_rot
76.6,29.2,6.0,1583.9,35.8,21.4,21.4,phytophthora_root_rot
65.2,24.1,5.02,1106.0,36.4,36.1,26.8,phytophthora_root_rot
68.0,29.8,6.1,1244.3,27.5,37.5,37.1,phytophthora_root_rot
67.0,28.7,5.5,1046.0,32.3,33.2,22.7,phytophthora_root_rot
62.6,21.6,5.88,1144.8,30.8,22.3,24.6,phytophthora_root_rot
66.4,29.9,5.99,1411.1,33.7,38.2,36.2,phytophthora_root_rot
75.0,29.0,5.74,1315.5,32.3,34.9,23.9,phytophthora_root_rot
75.8,24.9,6.3,1435.5,30.6,38.2,25.8,phytophthora_root_rot
72.8,25.1,5.16,1078.4,26.0,37.6,28.5,phytophthora_root_rot
73.0,21.8,6.47,1001.8,34.5,28.6,23.9,phytophthora_root_rot
67.3,21.1,5.01,1251.9,33.3,21.0,36.4,phytophthora_root_rot
66.6,23.7,5.8,1423.2,30.0,35.0,33.1,phytophthora_root_rot
74.1,20.9,5.82,1267.3,37.0,23.2,24.2,phytophthora_root_rot
64.8,23.7,5.97,1266.6,37.6,21.2,24.4,phytophthora_root_rot
70.5,26.7,6.04,1239.1,25.0,29.5,33.8,phytophthora_root_rot
74.4,27.0,5.09,1474.7,27.2,36.1,25.9,phytophthora_root_rot
69.5,29.4,5.33,1217.5,36.5,36.3,38.8,phytophthora_root_rot
63.6,22.0,5.66,1217.1,20.7,39.0,22.8,phytophthora_root_rot
74.8,22.4,5.05,1250.2,32.1,23.5,23.6,phytophthora_root_rot
76.6,22.0,5.9,1045.9,24.8,34.1,36.9,phytophthora_root_rot
79.2,21.7,6.32,1172.7,26.3,23.1,26.3,phytophthora_root_rot
78.7,25.0,6.23,1362.8,24.7,32.9,34.6,phytophthora_root_rot
67.7,29.0,5.14,1596.1,40.0,27.7,37.5,phytophthora_root_rot
77.2,26.8,6.49,1138.2,36.3,33.6,28.9,phytophthora_root_rot
68.7,24.8,5.03,1414.4,35.9,20.5,27.0,phytophthora_root_rot
60.9,23.8,6.15,1534.0,28.0,29.1,23.7,phytophthora_root_rot
77.3,26.0,5.65,1242.3,37.9,27.9,36.0,phytophthora_root_rot
78.5,28.4,5.18,1445.5,37.8,25.1,32.1,phytophthora_root_rot
64.6,21.9,5.83,1516.9,31.0,22.0,36.9,phytophthora_root_rot
72.2,22.5,5.9,1428.2,34.6,29.7,39.9,phytophthora_root_rot
71.3,23.5,6.31,1580.9,22.4,23.3,35.4,phytophthora_root_rot
62.0,27.3,5.24,1237.2,29.6,22.2,31.5,phytophthora_root_rot
66.6,21.5,6.07,1372.6,38.9,37.5,36.6,phytophthora_root_rot
68.3,27.1,5.41,1449.9,20.7,22.5,25.1,phytophthora_root_rot
75.5,23.7,5.59,1495.7,26.0,23.9,29.0,phytophthora_root_rot
65.7,26.6,6.09,1530.4,30.1,35.8,21.7,phytophthora_root_rot
