moisture,temperature,ph,ec,nitrogen,phosphorus,potassium,disease
50.0,28.0,6.3,745.9,30.5,28.7,24.5,anthracnose
65.6,28.7,6.3,864.2,28.0,24.0,24.2,anthracnose
60.6,29.1,5.52,923.2,33.7,38.0,21.8,anthracnose
69.1,29.8,5.52,1068.1,35.0,32.0,33.4,anthracnose
61.4,25.3,6.38,1045.7,35.7,25.1,31.5,anthracnose
60.1,25.3,6.33,816.1,37.0,37.9,35.8,anthracnose
52.5,29.4,6.46,774.2,23.3,36.9,27.6,anthracnose
67.5,28.4,6.21,812.4,22.0,38.6,28.1,anthracnose
60.5,26.1,6.39,1053.9,24.3,34.1,21.5,anthracnose
69.7,25.6,6.12,944.4,24.8,25.0,28.5,anthracnose
55.7,24.4,6.09,1093.8,23.7,30.1,37.7,anthracnose
52.1,25.5,5.85,810.9,22.2,29.2,25.0,anthracnose
68.0,28.3,6.17,899.4,27.8,31.6,20.8,anthracnose
70.0,28.7,6.14,824.5,20.4,26.6,25.5,anthracnose
68.4,27.0,6.32,950.7,22.5,39.2,22.7,anthracnose
68.9,25.1,5.88,790.0,34.5,29.3,25.4,anthracnose
66.4,24.6,6.3,1011.0,37.3,20.2,27.8,anthracnose
69.3,25.1,6.35,910.0,35.5,33.8,29.7,anthracnose
66.4,26.6,5.76,1045.3,23.0,38.2,40.0,anthracnose
65.7,26.5,6.42,897.3,26.2,38.8,39.0,anthracnose
53.0,29.5,5.61,711.7,33.6,38.8,37.7,anthracnose
66.5,29.9,6.43,919.1,40.0,21.3,36.0,anthracnose
63.6,25.3,5.96,887.1,30.2,23.0,20.8,anthracnose
67.1,25.6,6.5,815.2,20.0,38.3,37.8,anthracnose
